chr	start	end	value
Chr02	1160000	1165000	26
Chr02	1165000	1170000	23
Chr02	1170000	1175000	20
Chr02	1175000	1180000	23
Chr02	1180000	1185000	35
Chr02	1185000	1190000	48
Chr02	1190000	1195000	39
Chr02	1195000	1200000	0
Chr02	1200000	1205000	24
Chr02	1205000	1210000	36
Chr02	1210000	1215000	21
Chr02	1215000	1220000	0
Chr02	1220000	1225000	0
Chr02	1225000	1230000	12
Chr02	1230000	1235000	0
Chr02	1235000	1240000	0
Chr02	1240000	1245000	0
Chr02	1245000	1250000	0
Chr02	1250000	1255000	0
Chr02	1255000	1260000	0
Chr02	1260000	1265000	29
Chr02	1265000	1270000	31
Chr02	1270000	1275000	29
Chr02	1275000	1280000	30
Chr02	1280000	1285000	24
Chr02	1285000	1290000	29
Chr02	1290000	1295000	11
Chr02	1295000	1300000	29
Chr02	1300000	1305000	32
Chr02	1305000	1310000	26
Chr02	1310000	1315000	22
Chr02	1315000	1320000	30
Chr02	1320000	1325000	14
Chr02	1325000	1330000	17
Chr02	1330000	1335000	0
Chr02	1335000	1340000	0
Chr02	1340000	1345000	24
Chr02	1345000	1350000	11
Chr02	1350000	1355000	18
Chr02	1355000	1360000	29
Chr02	1360000	1365000	14
Chr02	1365000	1370000	24
Chr02	1370000	1375000	33
Chr02	1375000	1380000	21
Chr02	1380000	1385000	41
Chr02	1385000	1390000	29
Chr02	1390000	1395000	33
Chr02	1395000	1400000	6
Chr02	1400000	1405000	30
Chr02	1405000	1410000	32
Chr02	1410000	1415000	34
Chr02	1415000	1420000	26
Chr02	1420000	1425000	8
Chr02	1425000	1430000	47
Chr02	1430000	1435000	19
Chr02	1435000	1440000	25
Chr02	1440000	1445000	14
Chr02	1445000	1450000	38
Chr02	1450000	1455000	11
Chr02	1455000	1460000	24
Chr02	1460000	1465000	27
Chr02	1465000	1470000	18
Chr02	1470000	1475000	9
Chr02	1475000	1480000	39
Chr02	1480000	1485000	32
Chr02	1485000	1490000	29
Chr02	1490000	1495000	29
Chr02	1495000	1500000	25
Chr02	1500000	1505000	5
Chr02	1505000	1510000	24
Chr02	1510000	1515000	14
Chr02	1515000	1520000	19
Chr02	1520000	1525000	16
Chr02	1525000	1530000	37
Chr02	1530000	1535000	16
Chr02	1535000	1540000	26
Chr02	1540000	1545000	35
Chr02	1545000	1550000	23
Chr02	1550000	1555000	26
Chr02	1555000	1560000	23
Chr02	1560000	1565000	23
Chr02	1565000	1570000	35
Chr02	1570000	1575000	23
Chr02	1575000	1580000	28
Chr02	1580000	1585000	21
Chr02	1585000	1590000	24
Chr02	1590000	1595000	50
Chr02	1595000	1600000	12
Chr02	1600000	1605000	9
Chr02	1605000	1610000	45
Chr02	1610000	1615000	37
Chr02	1615000	1620000	28
Chr02	1620000	1625000	54
Chr02	1625000	1630000	24
Chr02	1630000	1635000	35
Chr02	1635000	1640000	43
Chr02	1640000	1645000	35
Chr02	1645000	1650000	14
Chr02	1650000	1655000	19
Chr02	1655000	1660000	31
Chr02	1660000	1665000	42
Chr02	1665000	1670000	32
Chr02	1670000	1675000	38
Chr02	1675000	1680000	37
Chr02	1680000	1685000	31
Chr02	1685000	1690000	57
Chr02	1690000	1695000	68
Chr02	1695000	1700000	50
Chr02	1700000	1705000	27
Chr02	1705000	1710000	17
Chr02	1710000	1715000	23
Chr02	1715000	1720000	35
Chr02	1720000	1725000	34
Chr02	1725000	1730000	46
Chr02	1730000	1735000	44
Chr02	1735000	1740000	58
Chr02	1740000	1745000	26
Chr02	1745000	1750000	18
Chr02	1750000	1755000	39
Chr02	1755000	1760000	45
Chr02	1760000	1765000	45
Chr02	1765000	1770000	41
Chr02	1770000	1775000	13
Chr02	1775000	1780000	17
Chr02	1780000	1785000	34
Chr02	1785000	1790000	55
Chr02	1790000	1795000	37
Chr02	1795000	1800000	53
Chr02	1800000	1805000	11
Chr02	1805000	1810000	17
Chr02	1810000	1815000	47
Chr02	1815000	1820000	30
Chr02	1820000	1825000	53
Chr02	1825000	1830000	20
Chr02	1830000	1835000	41
Chr02	1835000	1840000	25
Chr02	1840000	1845000	28
Chr02	1845000	1850000	47
Chr02	1850000	1855000	42
Chr02	1855000	1860000	38
Chr02	1860000	1865000	74
Chr02	1865000	1870000	26
Chr02	1870000	1875000	61
Chr02	1875000	1880000	36
Chr02	1880000	1885000	29
Chr02	1885000	1890000	14
Chr02	1890000	1895000	12
Chr02	1895000	1900000	29
Chr02	1900000	1905000	59
Chr02	1905000	1910000	27
Chr02	1910000	1915000	38
Chr02	1915000	1920000	29
Chr02	1920000	1925000	44
Chr02	1925000	1930000	9
Chr02	1930000	1935000	17
Chr02	1935000	1940000	8
Chr02	1940000	1945000	6
Chr02	1945000	1950000	14
Chr02	1950000	1955000	11
Chr02	1955000	1960000	0
Chr02	1960000	1965000	26
Chr02	1965000	1970000	37
Chr02	1970000	1975000	31
Chr02	1975000	1980000	22
Chr02	1980000	1985000	32
Chr02	1985000	1990000	33
Chr02	1990000	1995000	26
Chr02	1995000	2000000	20
Chr02	2000000	2005000	30
Chr02	2005000	2010000	31
Chr02	2010000	2015000	16
Chr02	2015000	2020000	40
Chr02	2020000	2025000	34
Chr02	2025000	2030000	29
Chr02	2030000	2035000	17
Chr02	2035000	2040000	29
Chr02	2040000	2045000	35
Chr02	2045000	2050000	31
Chr02	2050000	2055000	13
Chr02	2055000	2060000	20
Chr02	2060000	2065000	19
Chr02	2065000	2070000	69
Chr02	2070000	2075000	50
Chr02	2075000	2080000	30
Chr02	2080000	2085000	24
Chr02	2085000	2090000	41
Chr02	2090000	2095000	47
Chr02	2095000	2100000	36
Chr02	2100000	2105000	26
Chr02	2105000	2110000	31
Chr02	2110000	2115000	35
Chr02	2115000	2120000	24
Chr02	2120000	2125000	41
Chr02	2125000	2130000	40
Chr02	2130000	2135000	23
Chr02	2135000	2140000	6
Chr02	2140000	2145000	9
Chr02	2145000	2150000	27
Chr02	2150000	2155000	35
Chr02	2155000	2160000	22
Chr02	2160000	2165000	16
Chr02	2165000	2170000	5
Chr02	2170000	2175000	38
Chr02	2175000	2180000	21
Chr02	2180000	2185000	12
Chr02	2185000	2190000	48
Chr02	2190000	2195000	36
Chr02	2195000	2200000	17
Chr02	2200000	2205000	28
Chr02	2205000	2210000	23
Chr02	2210000	2215000	17
Chr02	2215000	2220000	59
Chr02	2220000	2225000	54
Chr02	2225000	2230000	0
Chr02	2230000	2235000	29
Chr02	2235000	2240000	11
Chr02	2240000	2245000	29
Chr02	2245000	2250000	63
Chr02	2250000	2255000	22
Chr02	2255000	2260000	49
Chr02	2260000	2265000	36
Chr02	2265000	2270000	41
Chr02	2270000	2275000	39
Chr02	2275000	2280000	24
Chr02	2280000	2285000	23
Chr02	2285000	2290000	28
Chr02	2290000	2295000	22
Chr02	2295000	2300000	37
Chr02	2300000	2305000	34
Chr02	2305000	2310000	29
Chr02	2310000	2315000	42
Chr02	2315000	2320000	58
Chr02	2320000	2325000	29
Chr02	2325000	2330000	33
Chr02	2330000	2335000	42
Chr02	2335000	2340000	26
Chr02	2340000	2345000	28
Chr02	2345000	2350000	17
Chr02	2350000	2355000	35
Chr02	2355000	2360000	20
Chr02	2360000	2365000	36
Chr02	2365000	2370000	38
Chr02	2370000	2375000	40
Chr02	2375000	2380000	32
Chr02	2380000	2385000	32
Chr02	2385000	2390000	17
Chr02	2390000	2395000	14
Chr02	2395000	2400000	20
Chr02	2400000	2405000	0
Chr02	2405000	2410000	0
Chr02	2410000	2415000	0
Chr02	2415000	2420000	0
Chr02	2420000	2425000	0
Chr02	2425000	2430000	0
Chr02	2430000	2435000	38
Chr02	2435000	2440000	76
Chr02	2440000	2445000	45
Chr02	2445000	2450000	28
Chr02	2450000	2455000	38
Chr02	2455000	2460000	24
Chr02	2460000	2465000	15
Chr02	2465000	2470000	29
Chr02	2470000	2475000	29
Chr02	2475000	2480000	23
Chr02	2480000	2485000	75
Chr02	2485000	2490000	26
Chr02	2490000	2495000	47
Chr02	2495000	2500000	35
Chr02	2500000	2505000	62
Chr02	2505000	2510000	51
Chr02	2510000	2515000	22
Chr02	2515000	2520000	22
Chr02	2520000	2525000	46
Chr02	2525000	2530000	27
Chr02	2530000	2535000	35
Chr02	2535000	2540000	26
Chr02	2540000	2545000	44
Chr02	2545000	2550000	54
Chr02	2550000	2555000	33
Chr02	2555000	2560000	42
Chr02	2560000	2565000	34
Chr02	2565000	2570000	61
Chr02	2570000	2575000	36
Chr02	2575000	2580000	38
Chr02	2580000	2585000	26
Chr02	2585000	2590000	29
Chr02	2590000	2595000	17
Chr02	2595000	2600000	33
Chr02	2600000	2605000	15
Chr02	2605000	2610000	58
Chr02	2610000	2615000	38
Chr02	2615000	2620000	32
Chr02	2620000	2625000	23
Chr02	2625000	2630000	25
Chr02	2630000	2635000	52
Chr02	2635000	2640000	75
Chr02	2640000	2645000	37
Chr02	2645000	2650000	19
Chr02	2650000	2655000	30
Chr02	2655000	2660000	39
Chr02	2660000	2665000	13
Chr02	2665000	2670000	23
Chr02	2670000	2675000	36
Chr02	2675000	2680000	21
Chr02	2680000	2685000	0
Chr02	2685000	2690000	12
Chr02	2690000	2695000	30
Chr02	2695000	2700000	18
Chr02	2700000	2705000	32
Chr02	2705000	2710000	22
Chr02	2710000	2715000	13
Chr02	2715000	2720000	26
Chr02	2720000	2725000	38
Chr02	2725000	2730000	16
Chr02	2730000	2735000	26
Chr02	2735000	2740000	26
Chr02	2740000	2745000	76
Chr02	2745000	2750000	46
Chr02	2750000	2755000	23
Chr02	2755000	2760000	32
Chr02	2760000	2765000	20
Chr02	2765000	2770000	24
Chr02	2770000	2775000	26
Chr02	2775000	2780000	56
Chr02	2780000	2785000	45
Chr02	2785000	2790000	21
Chr02	2790000	2795000	33
Chr02	2795000	2800000	28
Chr02	2800000	2805000	60
Chr02	2805000	2810000	28
Chr02	2810000	2815000	67
Chr02	2815000	2820000	76
Chr02	2820000	2825000	25
Chr02	2825000	2830000	64
Chr02	2830000	2835000	27
Chr02	2835000	2840000	51
Chr02	2840000	2845000	15
Chr02	2845000	2850000	42
Chr02	2850000	2855000	15
Chr02	2855000	2860000	36
Chr02	2860000	2865000	42
Chr02	2865000	2870000	21
Chr02	2870000	2875000	5
Chr02	2875000	2880000	26
Chr02	2880000	2885000	27
Chr02	2885000	2890000	38
Chr02	2890000	2895000	30
Chr02	2895000	2900000	47
Chr02	2900000	2905000	14
Chr02	2905000	2910000	12
Chr02	2910000	2915000	8
Chr02	2915000	2920000	26
Chr02	2920000	2925000	5
Chr02	2925000	2930000	8
Chr02	2930000	2935000	17
Chr02	2935000	2940000	10
Chr02	2940000	2945000	28
Chr02	2945000	2950000	17
Chr02	2950000	2955000	17
Chr02	2955000	2960000	14
Chr02	2960000	2965000	39
Chr02	2965000	2970000	50
Chr02	2970000	2975000	25
Chr02	2975000	2980000	51
Chr02	2980000	2985000	23
Chr02	2985000	2990000	41
Chr02	2990000	2995000	49
Chr02	2995000	3000000	46
Chr02	3000000	3005000	63
Chr02	3005000	3010000	31
Chr02	3010000	3015000	45
Chr02	3015000	3020000	32
Chr02	3020000	3025000	17
Chr02	3025000	3030000	25
Chr02	3030000	3035000	25
Chr02	3035000	3040000	25
Chr02	3040000	3045000	35
Chr02	3045000	3050000	50
Chr02	3050000	3055000	36
Chr02	3055000	3060000	28
Chr02	3060000	3065000	23
Chr02	3065000	3070000	47
Chr02	3070000	3075000	59
Chr02	3075000	3080000	68
Chr02	3080000	3085000	49
Chr02	3085000	3090000	37
Chr02	3090000	3095000	16
Chr02	3095000	3100000	34
Chr02	3100000	3105000	23
Chr02	3105000	3110000	23
Chr02	3110000	3115000	32
Chr02	3115000	3120000	41
Chr02	3120000	3125000	29
Chr02	3125000	3130000	39
Chr02	3130000	3135000	35
Chr02	3135000	3140000	26
Chr02	3140000	3145000	17
Chr02	3145000	3150000	14
Chr02	3150000	3155000	5
Chr02	3155000	3160000	42
Chr02	3160000	3165000	18
Chr02	3165000	3170000	15
Chr02	3170000	3175000	42
Chr02	3175000	3180000	27
Chr02	3180000	3185000	35
Chr02	3185000	3190000	28
Chr02	3190000	3195000	16
Chr02	3195000	3200000	29
Chr02	3200000	3205000	6
Chr02	3205000	3210000	32
Chr02	3210000	3215000	26
Chr02	3215000	3220000	43
Chr02	3220000	3225000	28
Chr02	3225000	3230000	29
Chr02	3230000	3235000	21
Chr02	3235000	3240000	11
Chr02	3240000	3245000	14
Chr02	3245000	3250000	21
Chr02	3250000	3255000	0
Chr02	3255000	3260000	24
Chr02	3260000	3265000	14
Chr02	3265000	3270000	23
Chr02	3270000	3275000	44
Chr02	3275000	3280000	9
Chr02	3280000	3285000	30
Chr02	3285000	3290000	51
Chr02	3290000	3295000	35
Chr02	3295000	3300000	18
Chr02	3300000	3305000	28
Chr02	3305000	3310000	19
Chr02	3310000	3315000	9
Chr02	3315000	3320000	0
Chr02	3320000	3325000	8
Chr02	3325000	3330000	20
Chr02	3330000	3335000	33
Chr02	3335000	3340000	15
Chr02	3340000	3345000	27
Chr02	3345000	3350000	38
Chr02	3350000	3355000	28
Chr02	3355000	3360000	23
Chr02	3360000	3365000	24
Chr02	3365000	3370000	18
Chr02	3370000	3375000	18
Chr02	3375000	3380000	21
Chr02	3380000	3385000	9
Chr02	3385000	3390000	38
Chr02	3390000	3395000	34
Chr02	3395000	3400000	37
Chr02	3400000	3405000	16
Chr02	3405000	3410000	26
Chr02	3410000	3415000	9
Chr02	3415000	3420000	26
Chr02	3420000	3425000	23
Chr02	3425000	3430000	18
Chr02	3430000	3435000	24
Chr02	3435000	3440000	21
Chr02	3440000	3445000	37
Chr02	3445000	3450000	25
Chr02	3450000	3455000	37
Chr02	3455000	3460000	11
Chr02	3460000	3465000	54
Chr02	3465000	3470000	14
Chr02	3470000	3475000	44
Chr02	3475000	3480000	34
Chr02	3480000	3485000	23
Chr02	3485000	3490000	17
Chr02	3490000	3495000	33
Chr02	3495000	3500000	6
Chr02	3500000	3505000	14
Chr02	3505000	3510000	20
Chr02	3510000	3515000	23
Chr02	3515000	3520000	17
Chr02	3520000	3525000	22
Chr02	3525000	3530000	20
Chr02	3530000	3535000	33
Chr02	3535000	3540000	33
Chr02	3540000	3545000	33
Chr02	3545000	3550000	23
Chr02	3550000	3555000	70
Chr02	3555000	3560000	50
Chr02	3560000	3565000	50
Chr02	3565000	3570000	34
Chr02	3570000	3573447	5
Chr03	1	5000	23
Chr03	5000	10000	56
Chr03	10000	15000	23
Chr03	15000	20000	29
Chr03	20000	25000	75
Chr03	25000	30000	40
Chr03	30000	35000	30
Chr03	35000	40000	32
Chr03	40000	45000	35
Chr03	45000	50000	14
Chr03	50000	55000	28
Chr03	55000	60000	28
Chr03	60000	65000	37
Chr03	65000	70000	19
Chr03	70000	75000	28
Chr03	75000	80000	31
Chr03	80000	85000	23
Chr03	85000	90000	36
Chr03	90000	95000	33
Chr03	95000	100000	36
Chr03	100000	105000	15
Chr03	105000	110000	0
Chr03	110000	115000	0
Chr03	115000	120000	0
Chr03	120000	125000	15
Chr03	125000	130000	30
Chr03	130000	135000	17
Chr03	135000	140000	31
Chr03	140000	145000	26
Chr03	145000	150000	29
Chr03	150000	155000	14
Chr03	155000	160000	12
Chr03	160000	165000	26
Chr03	165000	170000	20
Chr03	170000	175000	26
Chr03	175000	180000	40
Chr03	180000	185000	37
Chr03	185000	190000	19
Chr03	190000	195000	31
Chr03	195000	200000	35
Chr03	200000	205000	18
Chr03	205000	210000	17
Chr03	210000	215000	23
Chr03	215000	220000	12
Chr03	220000	225000	27
Chr03	225000	230000	35
Chr03	230000	235000	40
Chr03	235000	240000	19
Chr03	240000	245000	49
Chr03	245000	250000	19
Chr03	250000	255000	46
Chr03	255000	260000	26
Chr03	260000	265000	36
Chr03	265000	270000	31
Chr03	270000	275000	22
Chr03	275000	280000	25
Chr03	280000	285000	29
Chr03	285000	290000	42
Chr03	290000	295000	51
Chr03	295000	300000	29
Chr03	300000	305000	55
Chr03	305000	310000	40
Chr03	310000	315000	22
Chr03	315000	320000	8
Chr03	320000	325000	27
Chr03	325000	330000	38
Chr03	330000	335000	34
Chr03	335000	340000	34
Chr03	340000	345000	34
Chr03	345000	350000	23
Chr03	350000	355000	26
Chr03	355000	360000	23
Chr03	360000	365000	40
Chr03	365000	370000	15
Chr03	370000	375000	8
Chr03	375000	380000	26
Chr03	380000	385000	18
Chr03	385000	390000	33
Chr03	390000	395000	32
Chr03	395000	400000	15
Chr03	400000	405000	23
Chr03	405000	410000	52
Chr03	410000	415000	49
Chr03	415000	420000	29
Chr03	420000	425000	26
Chr03	425000	430000	9
Chr03	430000	435000	6
Chr03	435000	440000	20
Chr03	440000	445000	32
Chr03	445000	450000	37
Chr03	450000	455000	32
Chr03	455000	460000	27
Chr03	460000	465000	9
Chr03	465000	470000	36
Chr03	470000	475000	21
Chr03	475000	480000	27
Chr03	480000	485000	18
Chr03	485000	490000	17
Chr03	490000	495000	32
Chr03	495000	500000	34
Chr03	500000	505000	19
Chr03	505000	510000	34
Chr03	510000	515000	28
Chr03	515000	520000	13
Chr03	520000	525000	17
Chr03	525000	530000	32
Chr03	530000	535000	35
Chr03	535000	540000	35
Chr03	540000	545000	32
Chr03	545000	550000	27
Chr03	550000	555000	11
Chr03	555000	560000	29
Chr03	560000	565000	29
Chr03	565000	570000	22
Chr03	570000	575000	22
Chr03	575000	580000	20
Chr03	580000	585000	26
Chr03	585000	590000	26
Chr03	590000	595000	21
Chr03	595000	600000	32
Chr03	600000	605000	49
Chr03	605000	610000	5
Chr03	610000	615000	0
Chr03	615000	620000	21
Chr03	620000	625000	6
Chr03	625000	630000	0
Chr03	630000	635000	0
Chr03	635000	640000	0
Chr03	640000	645000	0
Chr03	645000	650000	0
Chr03	650000	655000	0
Chr03	655000	660000	0
Chr03	660000	665000	0
Chr03	665000	670000	14
Chr03	670000	675000	20
Chr03	675000	680000	39
Chr03	680000	685000	25
Chr03	685000	690000	37
Chr03	690000	695000	11
Chr03	695000	700000	23
Chr03	700000	705000	36
Chr03	705000	710000	26
Chr03	710000	715000	23
Chr03	715000	720000	30
Chr03	720000	725000	9
Chr03	725000	730000	41
Chr03	730000	735000	25
Chr03	735000	740000	47
Chr03	740000	745000	35
Chr03	745000	750000	38
Chr03	750000	755000	21
Chr03	755000	760000	37
Chr03	760000	765000	45
Chr03	765000	770000	31
Chr03	770000	775000	32
Chr03	775000	780000	23
Chr03	780000	785000	37
Chr03	785000	790000	34
Chr03	790000	795000	29
Chr03	795000	800000	15
Chr03	800000	805000	24
Chr03	805000	810000	21
Chr03	810000	815000	50
Chr03	815000	820000	29
Chr03	820000	825000	21
Chr03	825000	830000	17
Chr03	830000	835000	26
Chr03	835000	840000	9
Chr03	840000	845000	18
Chr03	845000	850000	27
Chr03	850000	855000	23
Chr03	855000	860000	29
Chr03	860000	865000	18
Chr03	865000	870000	41
Chr03	870000	875000	37
Chr03	875000	880000	34
Chr03	880000	885000	23
Chr03	885000	890000	28
Chr03	890000	895000	17
Chr03	895000	900000	38
Chr03	900000	905000	26
Chr03	905000	910000	29
Chr03	910000	915000	29
Chr03	915000	920000	33
Chr03	920000	925000	27
Chr03	925000	930000	23
Chr03	930000	935000	28
Chr03	935000	940000	26
Chr03	940000	945000	24
Chr03	945000	950000	45
Chr03	950000	955000	17
Chr03	955000	960000	22
Chr03	960000	965000	20
Chr03	965000	970000	18
Chr03	970000	975000	35
Chr03	975000	980000	12
Chr03	980000	985000	20
Chr03	985000	990000	20
Chr03	990000	995000	20
Chr03	995000	1000000	16
Chr03	1000000	1005000	28
Chr03	1005000	1010000	46
Chr03	1010000	1015000	31
Chr03	1015000	1020000	22
Chr03	1020000	1025000	31
Chr03	1025000	1030000	23
Chr03	1030000	1035000	21
Chr03	1035000	1040000	26
Chr03	1040000	1045000	20
Chr03	1045000	1050000	9
Chr03	1050000	1055000	23
Chr03	1055000	1060000	22
Chr03	1060000	1065000	20
Chr03	1065000	1070000	32
Chr03	1070000	1075000	61
Chr03	1075000	1080000	35
Chr03	1080000	1085000	24
Chr03	1085000	1090000	20
Chr03	1090000	1095000	25
Chr03	1095000	1100000	14
Chr03	1100000	1105000	28
Chr03	1105000	1110000	19
Chr03	1110000	1115000	6
Chr03	1115000	1120000	12
Chr03	1120000	1125000	21
Chr03	1125000	1130000	14
Chr03	1130000	1135000	29
Chr03	1135000	1140000	6
Chr03	1140000	1145000	39
Chr03	1145000	1150000	29
Chr03	1150000	1155000	32
Chr03	1155000	1160000	17
Chr03	1160000	1165000	9
Chr03	1165000	1170000	0
Chr03	1170000	1175000	27
Chr03	1175000	1180000	24
Chr03	1180000	1185000	15
Chr03	1185000	1190000	20
Chr03	1190000	1195000	78
Chr03	1195000	1200000	65
Chr03	1200000	1205000	40
Chr03	1205000	1210000	19
Chr03	1210000	1215000	11
Chr03	1215000	1220000	6
Chr03	1220000	1225000	37
Chr03	1225000	1230000	16
Chr03	1230000	1235000	28
Chr03	1235000	1240000	37
Chr03	1240000	1245000	29
Chr03	1245000	1250000	30
Chr03	1250000	1255000	33
Chr03	1255000	1260000	32
Chr03	1260000	1265000	22
Chr03	1265000	1270000	14
Chr03	1270000	1275000	26
Chr03	1275000	1280000	35
Chr03	1280000	1285000	9
Chr03	1285000	1290000	18
Chr03	1290000	1295000	34
Chr03	1295000	1300000	25
Chr03	1300000	1305000	77
Chr03	1305000	1310000	45
Chr03	1310000	1315000	26
Chr03	1315000	1320000	40
Chr03	1320000	1325000	25
Chr03	1325000	1330000	26
Chr03	1330000	1335000	6
Chr03	1335000	1340000	20
Chr03	1340000	1345000	25
Chr03	1345000	1350000	64
Chr03	1350000	1355000	35
Chr03	1355000	1360000	45
Chr03	1360000	1365000	49
Chr03	1365000	1370000	50
Chr03	1370000	1375000	40
Chr03	1375000	1380000	32
Chr03	1380000	1385000	73
Chr03	1385000	1390000	40
Chr03	1390000	1395000	51
Chr03	1395000	1400000	33
Chr03	1400000	1405000	23
Chr03	1405000	1410000	29
Chr03	1410000	1415000	44
Chr03	1415000	1420000	59
Chr03	1420000	1425000	52
Chr03	1425000	1430000	80
Chr03	1430000	1435000	84
Chr03	1435000	1440000	28
Chr03	1440000	1445000	18
Chr03	1445000	1450000	58
Chr03	1450000	1455000	40
Chr03	1455000	1460000	26
Chr03	1460000	1465000	0
Chr03	1465000	1470000	0
Chr03	1470000	1475000	0
Chr03	1475000	1480000	0
Chr03	1480000	1485000	0
Chr03	1485000	1490000	0
Chr03	1490000	1495000	0
Chr03	1495000	1500000	0
Chr03	1500000	1505000	15
Chr03	1505000	1510000	23
Chr03	1510000	1515000	52
Chr03	1515000	1520000	26
Chr03	1520000	1525000	45
Chr03	1525000	1530000	27
Chr03	1530000	1535000	35
Chr03	1535000	1540000	21
Chr03	1540000	1545000	20
Chr03	1545000	1550000	50
Chr03	1550000	1555000	38
Chr03	1555000	1560000	12
Chr03	1560000	1565000	20
Chr03	1565000	1570000	31
Chr03	1570000	1575000	23
Chr03	1575000	1580000	24
Chr03	1580000	1585000	29
Chr03	1585000	1590000	17
Chr03	1590000	1595000	17
Chr03	1595000	1600000	28
Chr03	1600000	1605000	40
Chr03	1605000	1610000	29
Chr03	1610000	1615000	58
Chr03	1615000	1620000	46
Chr03	1620000	1625000	25
Chr03	1625000	1630000	37
Chr03	1630000	1635000	28
Chr03	1635000	1640000	38
Chr03	1640000	1645000	44
Chr03	1645000	1650000	20
Chr03	1650000	1655000	62
Chr03	1655000	1660000	37
Chr03	1660000	1665000	35
Chr03	1665000	1670000	21
Chr03	1670000	1675000	27
Chr03	1675000	1680000	30
Chr03	1680000	1685000	35
Chr03	1685000	1690000	9
Chr03	1690000	1695000	18
Chr03	1695000	1700000	9
Chr03	1700000	1705000	24
Chr03	1705000	1710000	17
Chr03	1710000	1715000	14
Chr03	1715000	1720000	26
Chr03	1720000	1725000	32
Chr03	1725000	1730000	35
Chr03	1730000	1735000	20
Chr03	1735000	1740000	53
Chr03	1740000	1745000	49
Chr03	1745000	1750000	75
Chr03	1750000	1755000	32
Chr03	1755000	1760000	41
Chr03	1760000	1765000	45
Chr03	1765000	1770000	41
Chr03	1770000	1775000	28
Chr03	1775000	1780000	27
Chr03	1780000	1785000	31
Chr03	1785000	1790000	29
Chr03	1790000	1795000	11
Chr03	1795000	1800000	49
Chr03	1800000	1805000	66
Chr03	1805000	1810000	36
Chr03	1810000	1815000	23
Chr03	1815000	1820000	29
Chr03	1820000	1825000	35
Chr03	1825000	1830000	18
Chr03	1830000	1835000	24
Chr03	1835000	1840000	33
Chr03	1840000	1845000	35
Chr03	1845000	1850000	14
Chr03	1850000	1855000	44
Chr03	1855000	1860000	20
Chr03	1860000	1865000	26
Chr03	1865000	1870000	14
Chr03	1870000	1875000	14
Chr03	1875000	1880000	28
Chr03	1880000	1885000	35
Chr03	1885000	1890000	36
Chr03	1890000	1895000	30
Chr03	1895000	1900000	23
Chr03	1900000	1905000	8
Chr03	1905000	1910000	24
Chr03	1910000	1915000	26
Chr03	1915000	1920000	22
Chr03	1920000	1925000	29
Chr03	1925000	1930000	43
Chr03	1930000	1935000	44
Chr03	1935000	1940000	36
Chr03	1940000	1945000	57
Chr03	1945000	1950000	42
Chr03	1950000	1955000	26
Chr03	1955000	1960000	34
Chr03	1960000	1965000	20
Chr03	1965000	1970000	15
